Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      40/40          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [1145]
[1144]   0.0    0.00    0.00      40         std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>&) [1144]
-----------------------------------------------
                0.00    0.00      20/40          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [2481]
                0.00    0.00      20/40          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [2480]
[1145]   0.0    0.00    0.00      40         std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [1145]
                0.00    0.00      40/40          std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>&) [1144]
-----------------------------------------------
                0.00    0.00      39/39          std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1148]
[1146]   0.0    0.00    0.00      39         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [1146]
-----------------------------------------------
                0.00    0.00      39/39          std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::~allocator() [1149]
[1147]   0.0    0.00    0.00      39         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [1147]
-----------------------------------------------
                0.00    0.00      19/39          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1266]
                0.00    0.00      20/39          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [2480]
[1148]   0.0    0.00    0.00      39         std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1148]
                0.00    0.00      39/39          __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [1146]
-----------------------------------------------
                0.00    0.00      19/39          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1266]
                0.00    0.00      20/39          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [2480]
[1149]   0.0    0.00    0.00      39         std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::~allocator() [1149]
                0.00    0.00      39/39          __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [1147]
-----------------------------------------------
                0.00    0.00      19/39          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&) [1279]
                0.00    0.00      20/39          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [2480]
[1150]   0.0    0.00    0.00      39         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>*) [1150]
                0.00    0.00      39/39          std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&) [1152]
-----------------------------------------------
                0.00    0.00      19/39          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1266]
                0.00    0.00      20/39          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [2480]
[1151]   0.0    0.00    0.00      39         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [1151]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [1235]
-----------------------------------------------
                0.00    0.00      39/39          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>*) [1150]
[1152]   0.0    0.00    0.00      39         std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >&) [1152]
-----------------------------------------------
                0.00    0.00       2/38          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1853]
                0.00    0.00       2/38          std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> > >::_M_insert_<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, stella::graphics::Animator::Animation*>, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, stella::graphics::Animator::Animation*>&&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, stella::graphics::Animator::Animation*> > >::_Alloc_node&) [1843]
